Timestamp,PID,Local Address,Remote Address,Status,Process Name
2025-03-25 01:08:31,8228,::1:49683,::1:49682,ESTABLISHED,lktsrv.exe
2025-03-25 01:08:31,6236,127.0.0.1:49666,N/A,NONE,svchost.exe
2025-03-25 01:08:31,7672,127.0.0.1:49676,127.0.0.1:49694,ESTABLISHED,nimdnsResponder.exe
2025-03-25 01:08:31,7672,127.0.0.1:49676,127.0.0.1:49696,ESTABLISHED,nimdnsResponder.exe
2025-03-25 01:08:31,8228,0.0.0.0:59110,N/A,LISTEN,lktsrv.exe
2025-03-25 01:08:31,4,:::2869,N/A,LISTEN,System
2025-03-25 01:08:31,1156,127.0.0.1:24830,N/A,LISTEN,AsusSoftwareManager.exe
2025-03-25 01:08:31,3704,:::49667,N/A,LISTEN,svchost.exe
2025-03-25 01:08:31,6184,192.168.1.14:49288,23.201.53.145:443,ESTABLISHED,Widgets.exe
2025-03-25 01:08:31,0,192.168.1.14:49259,13.107.5.93:443,TIME_WAIT,N/A
2025-03-25 01:08:31,4,192.168.1.14:137,N/A,NONE,System
2025-03-25 01:08:31,7672,127.0.0.1:49676,127.0.0.1:49695,ESTABLISHED,nimdnsResponder.exe
2025-03-25 01:08:31,4300,192.168.1.14:50914,N/A,NONE,svchost.exe
2025-03-25 01:08:31,4,0.0.0.0:2869,N/A,LISTEN,System
2025-03-25 01:08:31,0,192.168.1.14:49270,8.8.8.8:53,TIME_WAIT,N/A
2025-03-25 01:08:31,11208,0.0.0.0:47584,N/A,LISTEN,Dock_64.exe
2025-03-25 01:08:31,0,192.168.1.14:49230,104.18.32.47:443,TIME_WAIT,N/A
2025-03-25 01:08:31,9092,::1:49679,::1:49680,ESTABLISHED,lkads.exe
2025-03-25 01:08:31,3436,:::49666,N/A,LISTEN,svchost.exe
2025-03-25 01:08:31,0,192.168.1.14:49286,172.64.155.209:443,TIME_WAIT,N/A
2025-03-25 01:08:31,19512,:::65434,N/A,LISTEN,java.exe
2025-03-25 01:08:31,0,192.168.1.14:49268,150.171.27.11:443,TIME_WAIT,N/A
2025-03-25 01:08:31,7672,127.0.0.1:49676,127.0.0.1:49688,ESTABLISHED,nimdnsResponder.exe
2025-03-25 01:08:31,10744,127.0.0.1:49706,N/A,LISTEN,NVIDIA Web Helper.exe
2025-03-25 01:08:31,6820,0.0.0.0:8080,N/A,LISTEN,Tomcat9.exe
2025-03-25 01:08:31,19512,:::64867,N/A,LISTEN,java.exe
2025-03-25 01:08:31,8228,0.0.0.0:6000,N/A,NONE,lktsrv.exe
2025-03-25 01:08:31,1668,0.0.0.0:5050,N/A,NONE,svchost.exe
2025-03-25 01:08:31,6836,192.168.1.14:58467,4.213.25.242:443,ESTABLISHED,svchost.exe
2025-03-25 01:08:31,5484,0.0.0.0:3000,N/A,LISTEN,java.exe
2025-03-25 01:08:31,11208,0.0.0.0:47584,N/A,NONE,Dock_64.exe
2025-03-25 01:08:31,0,192.168.1.14:49292,13.107.5.93:443,TIME_WAIT,N/A
2025-03-25 01:08:31,9092,0.0.0.0:2343,N/A,LISTEN,lkads.exe
2025-03-25 01:08:31,7672,::1:5353,N/A,NONE,nimdnsResponder.exe
2025-03-25 01:08:31,7672,127.0.0.1:49676,127.0.0.1:49693,ESTABLISHED,nimdnsResponder.exe
2025-03-25 01:08:31,4300,192.168.1.14:1900,N/A,NONE,svchost.exe
2025-03-25 01:08:31,10684,127.0.0.1:49669,N/A,NONE,nvcontainer.exe
2025-03-25 01:08:31,7992,127.0.0.1:49693,127.0.0.1:49676,ESTABLISHED,niDiscSvc.exe
2025-03-25 01:08:31,24408,127.0.0.1:59941,127.0.0.1:59942,ESTABLISHED,adb.exe
2025-03-25 01:08:31,6836,192.168.1.14:58466,4.213.25.242:443,ESTABLISHED,svchost.exe
2025-03-25 01:08:31,9096,:::123,N/A,NONE,svchost.exe
2025-03-25 01:08:31,24620,0.0.0.0:55428,N/A,NONE,msedge.exe
2025-03-25 01:08:31,7992,127.0.0.1:49695,127.0.0.1:49676,ESTABLISHED,niDiscSvc.exe
2025-03-25 01:08:31,29276,0.0.0.0:5353,N/A,NONE,msedge.exe
2025-03-25 01:08:31,8228,0.0.0.0:5000,N/A,NONE,lktsrv.exe
2025-03-25 01:08:31,6748,0.0.0.0:912,N/A,LISTEN,vmware-authd.exe
2025-03-25 01:08:31,6152,0.0.0.0:49704,N/A,LISTEN,GlideXService.exe
2025-03-25 01:08:31,6820,:::8080,N/A,LISTEN,Tomcat9.exe
2025-03-25 01:08:31,5484,127.0.0.1:3000,127.0.0.1:64321,ESTABLISHED,java.exe
2025-03-25 01:08:31,4300,::1:1900,N/A,NONE,svchost.exe
2025-03-25 01:08:31,1668,0.0.0.0:5040,N/A,LISTEN,svchost.exe
2025-03-25 01:08:31,7672,192.168.1.14:5353,N/A,NONE,nimdnsResponder.exe
2025-03-25 01:08:31,24408,127.0.0.1:5037,N/A,LISTEN,adb.exe
2025-03-25 01:08:31,24408,127.0.0.1:59940,127.0.0.1:59939,ESTABLISHED,adb.exe
2025-03-25 01:08:31,24620,192.168.1.14:49283,13.69.239.78:443,ESTABLISHED,msedge.exe
2025-03-25 01:08:31,4,192.168.1.14:138,N/A,NONE,System
2025-03-25 01:08:31,4300,127.0.0.1:50915,N/A,NONE,svchost.exe
2025-03-25 01:08:31,24620,192.168.1.14:65303,52.187.79.109:443,ESTABLISHED,msedge.exe
2025-03-25 01:08:31,7992,127.0.0.1:49694,127.0.0.1:49676,ESTABLISHED,niDiscSvc.exe
2025-03-25 01:08:31,6152,0.0.0.0:49697,N/A,LISTEN,GlideXService.exe
2025-03-25 01:08:31,7672,0.0.0.0:49667,N/A,NONE,nimdnsResponder.exe
2025-03-25 01:08:31,7992,127.0.0.1:49670,N/A,LISTEN,niDiscSvc.exe
2025-03-25 01:08:31,7952,0.0.0.0:5001,N/A,NONE,nidmsrv.exe
2025-03-25 01:08:31,6496,127.0.0.1:49705,127.0.0.1:65001,ESTABLISHED,nvcontainer.exe
2025-03-25 01:08:31,3064,:::61944,N/A,NONE,svchost.exe
2025-03-25 01:08:31,0,192.168.1.14:49295,13.107.5.93:443,TIME_WAIT,N/A
2025-03-25 01:08:31,7952,::1:49685,::1:49684,ESTABLISHED,nidmsrv.exe
2025-03-25 01:08:31,6496,0.0.0.0:57417,N/A,NONE,nvcontainer.exe
2025-03-25 01:08:31,0,192.168.1.14:49281,20.189.173.18:443,TIME_WAIT,N/A
2025-03-25 01:08:31,1616,:::49681,N/A,LISTEN,services.exe
2025-03-25 01:08:31,1672,0.0.0.0:49664,N/A,LISTEN,lsass.exe
2025-03-25 01:08:31,3436,0.0.0.0:49666,N/A,LISTEN,svchost.exe
2025-03-25 01:08:31,2408,0.0.0.0:7680,N/A,LISTEN,svchost.exe
2025-03-25 01:08:31,8228,::1:49682,::1:49683,ESTABLISHED,lktsrv.exe
2025-03-25 01:08:31,14576,127.0.0.1:49301,127.0.0.1:49300,ESTABLISHED,python.exe
2025-03-25 01:08:31,24408,127.0.0.1:59942,127.0.0.1:59941,ESTABLISHED,adb.exe
2025-03-25 01:08:31,21536,127.0.0.1:64321,127.0.0.1:3000,ESTABLISHED,Code.exe
2025-03-25 01:08:31,19420,192.168.1.14:49267,3.212.233.44:443,CLOSE_WAIT,EpicGamesLauncher.exe
2025-03-25 01:08:31,10744,127.0.0.1:10010,N/A,NONE,NVIDIA Web Helper.exe
2025-03-25 01:08:31,0,192.168.1.14:49257,13.107.5.93:443,TIME_WAIT,N/A
2025-03-25 01:08:31,11792,127.0.0.1:65327,127.0.0.1:49706,ESTABLISHED,NVIDIA Share.exe
2025-03-25 01:08:31,5484,:::3000,N/A,LISTEN,java.exe
2025-03-25 01:08:31,0,192.168.1.14:49231,104.18.32.47:443,TIME_WAIT,N/A
2025-03-25 01:08:31,5424,0.0.0.0:49668,N/A,LISTEN,spoolsv.exe
2025-03-25 01:08:31,7672,:::49668,N/A,NONE,nimdnsResponder.exe
2025-03-25 01:08:31,3064,0.0.0.0:5355,N/A,NONE,svchost.exe
2025-03-25 01:08:31,7952,::1:49684,::1:49685,ESTABLISHED,nidmsrv.exe
2025-03-25 01:08:31,4,0.0.0.0:445,N/A,LISTEN,System
2025-03-25 01:08:31,1968,0.0.0.0:135,N/A,LISTEN,svchost.exe
2025-03-25 01:08:31,4300,::1:50913,N/A,NONE,svchost.exe
2025-03-25 01:08:31,9096,0.0.0.0:123,N/A,NONE,svchost.exe
2025-03-25 01:08:31,22648,127.0.0.1:44960,N/A,LISTEN,figma_agent.exe
2025-03-25 01:08:31,19388,127.0.0.1:6463,N/A,LISTEN,Discord.exe
2025-03-25 01:08:31,0,192.168.1.14:49290,13.107.246.58:443,TIME_WAIT,N/A
2025-03-25 01:08:31,3064,0.0.0.0:61944,N/A,NONE,svchost.exe
2025-03-25 01:08:31,10664,127.0.0.1:49299,N/A,LISTEN,python.exe
2025-03-25 01:08:31,4,192.168.1.14:139,N/A,LISTEN,System
2025-03-25 01:08:31,6152,0.0.0.0:49700,N/A,LISTEN,GlideXService.exe
2025-03-25 01:08:31,19512,0.0.0.0:64867,N/A,LISTEN,java.exe
2025-03-25 01:08:31,7672,127.0.0.1:49676,N/A,LISTEN,nimdnsResponder.exe
2025-03-25 01:08:31,0,192.168.1.14:49247,13.107.6.158:443,TIME_WAIT,N/A
2025-03-25 01:08:31,0,127.0.0.1:49273,127.0.0.1:49276,TIME_WAIT,N/A
2025-03-25 01:08:31,24620,192.168.1.14:49296,172.64.155.209:443,ESTABLISHED,msedge.exe
2025-03-25 01:08:31,11816,192.168.1.14:65316,162.159.130.234:443,ESTABLISHED,Discord.exe
2025-03-25 01:08:31,6496,192.168.1.14:5353,N/A,NONE,nvcontainer.exe
2025-03-25 01:08:31,6152,0.0.0.0:49703,N/A,LISTEN,GlideXService.exe
2025-03-25 01:08:31,7952,0.0.0.0:6001,N/A,NONE,nidmsrv.exe
2025-03-25 01:08:31,10744,127.0.0.1:49706,127.0.0.1:65327,ESTABLISHED,NVIDIA Web Helper.exe
2025-03-25 01:08:31,17480,192.168.1.14:65340,157.240.192.55:5222,ESTABLISHED,WhatsApp.exe
2025-03-25 01:08:31,22648,127.0.0.1:44950,N/A,LISTEN,figma_agent.exe
2025-03-25 01:08:31,10664,127.0.0.1:49298,N/A,LISTEN,python.exe
2025-03-25 01:08:31,3064,:::49768,N/A,NONE,svchost.exe
2025-03-25 01:08:31,1500,:::49665,N/A,LISTEN,wininit.exe
2025-03-25 01:08:31,0,192.168.1.14:49246,52.111.252.16:443,TIME_WAIT,N/A
2025-03-25 01:08:31,6496,127.0.0.1:65001,127.0.0.1:49705,ESTABLISHED,nvcontainer.exe
2025-03-25 01:08:31,6820,127.0.0.1:49701,127.0.0.1:49702,ESTABLISHED,Tomcat9.exe
2025-03-25 01:08:31,9092,127.0.0.1:49688,127.0.0.1:49676,ESTABLISHED,lkads.exe
2025-03-25 01:08:31,6748,0.0.0.0:902,N/A,LISTEN,vmware-authd.exe
2025-03-25 01:08:31,24620,0.0.0.0:64641,N/A,NONE,msedge.exe
2025-03-25 01:08:31,6152,0.0.0.0:49698,N/A,LISTEN,GlideXService.exe
2025-03-25 01:08:31,5424,:::49668,N/A,LISTEN,spoolsv.exe
2025-03-25 01:08:31,24408,127.0.0.1:59939,127.0.0.1:59940,ESTABLISHED,adb.exe
2025-03-25 01:08:31,3064,0.0.0.0:49768,N/A,NONE,svchost.exe
2025-03-25 01:08:31,0,192.168.1.14:49262,13.107.5.93:443,TIME_WAIT,N/A
2025-03-25 01:08:31,6496,::1:5353,N/A,NONE,nvcontainer.exe
2025-03-25 01:08:31,10664,127.0.0.1:49300,127.0.0.1:49301,ESTABLISHED,python.exe
2025-03-25 01:08:31,0,192.168.1.14:49269,8.8.8.8:53,TIME_WAIT,N/A
2025-03-25 01:08:31,10784,127.0.0.1:10011,N/A,NONE,nvcontainer.exe
2025-03-25 01:08:31,5956,127.0.0.1:49302,127.0.0.1:49299,ESTABLISHED,python.exe
2025-03-25 01:08:31,2408,:::7680,N/A,LISTEN,svchost.exe
2025-03-25 01:08:31,6496,127.0.0.1:65001,N/A,LISTEN,nvcontainer.exe
2025-03-25 01:08:31,1968,:::135,N/A,LISTEN,svchost.exe
2025-03-25 01:08:31,4300,127.0.0.1:1900,N/A,NONE,svchost.exe
2025-03-25 01:08:31,0,127.0.0.1:49274,127.0.0.1:49275,TIME_WAIT,N/A
2025-03-25 01:08:31,1500,0.0.0.0:49665,N/A,LISTEN,wininit.exe
2025-03-25 01:08:31,6820,127.0.0.1:49702,127.0.0.1:49701,ESTABLISHED,Tomcat9.exe
2025-03-25 01:08:31,27784,192.168.1.14:49180,40.79.150.120:443,ESTABLISHED,Code.exe
2025-03-25 01:08:31,19512,0.0.0.0:65434,N/A,LISTEN,java.exe
2025-03-25 01:08:31,6152,0.0.0.0:49699,N/A,LISTEN,GlideXService.exe
2025-03-25 01:08:31,3064,0.0.0.0:5353,N/A,NONE,svchost.exe
2025-03-25 01:08:31,0,192.168.1.14:49258,13.107.5.93:443,TIME_WAIT,N/A
2025-03-25 01:08:31,1672,:::49664,N/A,LISTEN,lsass.exe
2025-03-25 01:08:31,10664,127.0.0.1:49299,127.0.0.1:49302,ESTABLISHED,python.exe
2025-03-25 01:08:31,6496,:::57418,N/A,NONE,nvcontainer.exe
2025-03-25 01:08:31,7992,127.0.0.1:49696,127.0.0.1:49676,ESTABLISHED,niDiscSvc.exe
2025-03-25 01:08:31,9092,0.0.0.0:2343,N/A,NONE,lkads.exe
2025-03-25 01:08:31,4,:::445,N/A,LISTEN,System
2025-03-25 01:08:31,1616,0.0.0.0:49681,N/A,LISTEN,services.exe
2025-03-25 01:08:31,11816,192.168.1.14:65321,35.186.224.45:443,ESTABLISHED,Discord.exe
2025-03-25 01:08:31,7952,0.0.0.0:59111,N/A,LISTEN,nidmsrv.exe
2025-03-25 01:08:31,3704,0.0.0.0:49667,N/A,LISTEN,svchost.exe
2025-03-25 01:08:31,24620,192.168.1.14:49297,104.18.32.47:443,ESTABLISHED,msedge.exe
2025-03-25 01:08:31,9092,::1:49680,::1:49679,ESTABLISHED,lkads.exe
2025-03-25 01:08:31,6568,0.0.0.0:3580,N/A,LISTEN,nisvcloc.exe
2025-03-25 01:08:36,8228,::1:49683,::1:49682,ESTABLISHED,lktsrv.exe
2025-03-25 01:08:36,6236,127.0.0.1:49666,N/A,NONE,svchost.exe
2025-03-25 01:08:36,7672,127.0.0.1:49676,127.0.0.1:49694,ESTABLISHED,nimdnsResponder.exe
2025-03-25 01:08:36,7672,127.0.0.1:49676,127.0.0.1:49696,ESTABLISHED,nimdnsResponder.exe
2025-03-25 01:08:36,8228,0.0.0.0:59110,N/A,LISTEN,lktsrv.exe
2025-03-25 01:08:36,4,:::2869,N/A,LISTEN,System
2025-03-25 01:08:36,1156,127.0.0.1:24830,N/A,LISTEN,AsusSoftwareManager.exe
2025-03-25 01:08:36,3704,:::49667,N/A,LISTEN,svchost.exe
2025-03-25 01:08:36,6184,192.168.1.14:49288,23.201.53.145:443,ESTABLISHED,Widgets.exe
2025-03-25 01:08:36,4,192.168.1.14:137,N/A,NONE,System
2025-03-25 01:08:36,7672,127.0.0.1:49676,127.0.0.1:49695,ESTABLISHED,nimdnsResponder.exe
2025-03-25 01:08:36,4300,192.168.1.14:50914,N/A,NONE,svchost.exe
2025-03-25 01:08:36,4,0.0.0.0:2869,N/A,LISTEN,System
2025-03-25 01:08:36,0,192.168.1.14:49270,8.8.8.8:53,TIME_WAIT,N/A
2025-03-25 01:08:36,11208,0.0.0.0:47584,N/A,LISTEN,Dock_64.exe
2025-03-25 01:08:36,0,192.168.1.14:49230,104.18.32.47:443,TIME_WAIT,N/A
2025-03-25 01:08:36,9092,::1:49679,::1:49680,ESTABLISHED,lkads.exe
2025-03-25 01:08:36,3436,:::49666,N/A,LISTEN,svchost.exe
2025-03-25 01:08:36,0,192.168.1.14:49286,172.64.155.209:443,TIME_WAIT,N/A
2025-03-25 01:08:36,19512,:::65434,N/A,LISTEN,java.exe
2025-03-25 01:08:36,0,192.168.1.14:49268,150.171.27.11:443,TIME_WAIT,N/A
2025-03-25 01:08:36,7672,127.0.0.1:49676,127.0.0.1:49688,ESTABLISHED,nimdnsResponder.exe
2025-03-25 01:08:36,10744,127.0.0.1:49706,N/A,LISTEN,NVIDIA Web Helper.exe
2025-03-25 01:08:36,6820,0.0.0.0:8080,N/A,LISTEN,Tomcat9.exe
2025-03-25 01:08:36,19512,:::64867,N/A,LISTEN,java.exe
2025-03-25 01:08:36,8228,0.0.0.0:6000,N/A,NONE,lktsrv.exe
2025-03-25 01:08:36,1668,0.0.0.0:5050,N/A,NONE,svchost.exe
2025-03-25 01:08:36,6836,192.168.1.14:58467,4.213.25.242:443,ESTABLISHED,svchost.exe
2025-03-25 01:08:36,5484,0.0.0.0:3000,N/A,LISTEN,java.exe
2025-03-25 01:08:36,11208,0.0.0.0:47584,N/A,NONE,Dock_64.exe
2025-03-25 01:08:36,0,192.168.1.14:49292,13.107.5.93:443,TIME_WAIT,N/A
2025-03-25 01:08:36,9092,0.0.0.0:2343,N/A,LISTEN,lkads.exe
2025-03-25 01:08:36,7672,::1:5353,N/A,NONE,nimdnsResponder.exe
2025-03-25 01:08:36,7672,127.0.0.1:49676,127.0.0.1:49693,ESTABLISHED,nimdnsResponder.exe
2025-03-25 01:08:36,4300,192.168.1.14:1900,N/A,NONE,svchost.exe
2025-03-25 01:08:36,10684,127.0.0.1:49669,N/A,NONE,nvcontainer.exe
2025-03-25 01:08:36,7992,127.0.0.1:49693,127.0.0.1:49676,ESTABLISHED,niDiscSvc.exe
2025-03-25 01:08:36,24408,127.0.0.1:59941,127.0.0.1:59942,ESTABLISHED,adb.exe
2025-03-25 01:08:36,6836,192.168.1.14:58466,4.213.25.242:443,ESTABLISHED,svchost.exe
2025-03-25 01:08:36,9096,:::123,N/A,NONE,svchost.exe
2025-03-25 01:08:36,7992,127.0.0.1:49695,127.0.0.1:49676,ESTABLISHED,niDiscSvc.exe
2025-03-25 01:08:36,29276,0.0.0.0:5353,N/A,NONE,msedge.exe
2025-03-25 01:08:36,8228,0.0.0.0:5000,N/A,NONE,lktsrv.exe
2025-03-25 01:08:36,6748,0.0.0.0:912,N/A,LISTEN,vmware-authd.exe
2025-03-25 01:08:36,6152,0.0.0.0:49704,N/A,LISTEN,GlideXService.exe
2025-03-25 01:08:36,6820,:::8080,N/A,LISTEN,Tomcat9.exe
2025-03-25 01:08:36,5484,127.0.0.1:3000,127.0.0.1:64321,ESTABLISHED,java.exe
2025-03-25 01:08:36,4300,::1:1900,N/A,NONE,svchost.exe
2025-03-25 01:08:36,1668,0.0.0.0:5040,N/A,LISTEN,svchost.exe
2025-03-25 01:08:36,7672,192.168.1.14:5353,N/A,NONE,nimdnsResponder.exe
2025-03-25 01:08:36,24408,127.0.0.1:5037,N/A,LISTEN,adb.exe
2025-03-25 01:08:36,24408,127.0.0.1:59940,127.0.0.1:59939,ESTABLISHED,adb.exe
2025-03-25 01:08:36,24620,192.168.1.14:49283,13.69.239.78:443,ESTABLISHED,msedge.exe
2025-03-25 01:08:36,4,192.168.1.14:138,N/A,NONE,System
2025-03-25 01:08:36,4300,127.0.0.1:50915,N/A,NONE,svchost.exe
2025-03-25 01:08:36,24620,192.168.1.14:65303,52.187.79.109:443,ESTABLISHED,msedge.exe
2025-03-25 01:08:36,7992,127.0.0.1:49694,127.0.0.1:49676,ESTABLISHED,niDiscSvc.exe
2025-03-25 01:08:36,6152,0.0.0.0:49697,N/A,LISTEN,GlideXService.exe
2025-03-25 01:08:36,7672,0.0.0.0:49667,N/A,NONE,nimdnsResponder.exe
2025-03-25 01:08:36,7992,127.0.0.1:49670,N/A,LISTEN,niDiscSvc.exe
2025-03-25 01:08:36,7952,0.0.0.0:5001,N/A,NONE,nidmsrv.exe
2025-03-25 01:08:36,6496,127.0.0.1:49705,127.0.0.1:65001,ESTABLISHED,nvcontainer.exe
2025-03-25 01:08:36,0,192.168.1.14:49295,13.107.5.93:443,TIME_WAIT,N/A
2025-03-25 01:08:36,7952,::1:49685,::1:49684,ESTABLISHED,nidmsrv.exe
2025-03-25 01:08:36,6192,192.168.1.14:49309,23.53.128.229:80,ESTABLISHED,svchost.exe
2025-03-25 01:08:36,6496,0.0.0.0:57417,N/A,NONE,nvcontainer.exe
2025-03-25 01:08:36,0,192.168.1.14:49281,20.189.173.18:443,TIME_WAIT,N/A
2025-03-25 01:08:36,1616,:::49681,N/A,LISTEN,services.exe
2025-03-25 01:08:36,1672,0.0.0.0:49664,N/A,LISTEN,lsass.exe
2025-03-25 01:08:36,3436,0.0.0.0:49666,N/A,LISTEN,svchost.exe
2025-03-25 01:08:36,2408,0.0.0.0:7680,N/A,LISTEN,svchost.exe
2025-03-25 01:08:36,8228,::1:49682,::1:49683,ESTABLISHED,lktsrv.exe
2025-03-25 01:08:36,6192,192.168.1.14:49310,23.53.128.229:80,ESTABLISHED,svchost.exe
2025-03-25 01:08:36,14576,127.0.0.1:49301,127.0.0.1:49300,ESTABLISHED,python.exe
2025-03-25 01:08:36,24408,127.0.0.1:59942,127.0.0.1:59941,ESTABLISHED,adb.exe
2025-03-25 01:08:36,21536,127.0.0.1:64321,127.0.0.1:3000,ESTABLISHED,Code.exe
2025-03-25 01:08:36,19420,192.168.1.14:49267,3.212.233.44:443,CLOSE_WAIT,EpicGamesLauncher.exe
2025-03-25 01:08:36,10744,127.0.0.1:10010,N/A,NONE,NVIDIA Web Helper.exe
2025-03-25 01:08:36,5484,:::3000,N/A,LISTEN,java.exe
2025-03-25 01:08:36,11792,127.0.0.1:65327,127.0.0.1:49706,ESTABLISHED,NVIDIA Share.exe
2025-03-25 01:08:36,0,192.168.1.14:49231,104.18.32.47:443,TIME_WAIT,N/A
2025-03-25 01:08:36,5424,0.0.0.0:49668,N/A,LISTEN,spoolsv.exe
2025-03-25 01:08:36,7672,:::49668,N/A,NONE,nimdnsResponder.exe
2025-03-25 01:08:36,3064,0.0.0.0:5355,N/A,NONE,svchost.exe
2025-03-25 01:08:36,7952,::1:49684,::1:49685,ESTABLISHED,nidmsrv.exe
2025-03-25 01:08:36,4,0.0.0.0:445,N/A,LISTEN,System
2025-03-25 01:08:36,1968,0.0.0.0:135,N/A,LISTEN,svchost.exe
2025-03-25 01:08:36,4300,::1:50913,N/A,NONE,svchost.exe
2025-03-25 01:08:36,9096,0.0.0.0:123,N/A,NONE,svchost.exe
2025-03-25 01:08:36,22648,127.0.0.1:44960,N/A,LISTEN,figma_agent.exe
2025-03-25 01:08:36,19388,127.0.0.1:6463,N/A,LISTEN,Discord.exe
2025-03-25 01:08:36,0,192.168.1.14:49290,13.107.246.58:443,TIME_WAIT,N/A
2025-03-25 01:08:36,10664,127.0.0.1:49299,N/A,LISTEN,python.exe
2025-03-25 01:08:36,4,192.168.1.14:139,N/A,LISTEN,System
2025-03-25 01:08:36,6152,0.0.0.0:49700,N/A,LISTEN,GlideXService.exe
2025-03-25 01:08:36,19512,0.0.0.0:64867,N/A,LISTEN,java.exe
2025-03-25 01:08:36,7672,127.0.0.1:49676,N/A,LISTEN,nimdnsResponder.exe
2025-03-25 01:08:36,0,192.168.1.14:49247,13.107.6.158:443,TIME_WAIT,N/A
2025-03-25 01:08:36,6192,192.168.1.14:49308,142.250.193.131:80,ESTABLISHED,svchost.exe
2025-03-25 01:08:36,0,127.0.0.1:49273,127.0.0.1:49276,TIME_WAIT,N/A
2025-03-25 01:08:36,6192,192.168.1.14:49311,23.47.251.246:80,ESTABLISHED,svchost.exe
2025-03-25 01:08:36,24620,192.168.1.14:49296,172.64.155.209:443,ESTABLISHED,msedge.exe
2025-03-25 01:08:36,11816,192.168.1.14:65316,162.159.130.234:443,ESTABLISHED,Discord.exe
2025-03-25 01:08:36,6496,192.168.1.14:5353,N/A,NONE,nvcontainer.exe
2025-03-25 01:08:36,6152,0.0.0.0:49703,N/A,LISTEN,GlideXService.exe
2025-03-25 01:08:36,7952,0.0.0.0:6001,N/A,NONE,nidmsrv.exe
2025-03-25 01:08:36,10744,127.0.0.1:49706,127.0.0.1:65327,ESTABLISHED,NVIDIA Web Helper.exe
2025-03-25 01:08:36,17480,192.168.1.14:65340,157.240.192.55:5222,ESTABLISHED,WhatsApp.exe
2025-03-25 01:08:36,22648,127.0.0.1:44950,N/A,LISTEN,figma_agent.exe
2025-03-25 01:08:36,10664,127.0.0.1:49298,N/A,LISTEN,python.exe
2025-03-25 01:08:36,3064,:::49768,N/A,NONE,svchost.exe
2025-03-25 01:08:36,1500,:::49665,N/A,LISTEN,wininit.exe
2025-03-25 01:08:36,0,192.168.1.14:49246,52.111.252.16:443,TIME_WAIT,N/A
2025-03-25 01:08:36,6496,127.0.0.1:65001,127.0.0.1:49705,ESTABLISHED,nvcontainer.exe
2025-03-25 01:08:36,6820,127.0.0.1:49701,127.0.0.1:49702,ESTABLISHED,Tomcat9.exe
2025-03-25 01:08:36,9092,127.0.0.1:49688,127.0.0.1:49676,ESTABLISHED,lkads.exe
2025-03-25 01:08:36,6748,0.0.0.0:902,N/A,LISTEN,vmware-authd.exe
2025-03-25 01:08:36,24620,0.0.0.0:64641,N/A,NONE,msedge.exe
2025-03-25 01:08:36,6152,0.0.0.0:49698,N/A,LISTEN,GlideXService.exe
2025-03-25 01:08:36,5424,:::49668,N/A,LISTEN,spoolsv.exe
2025-03-25 01:08:36,24408,127.0.0.1:59939,127.0.0.1:59940,ESTABLISHED,adb.exe
2025-03-25 01:08:36,3064,0.0.0.0:49768,N/A,NONE,svchost.exe
2025-03-25 01:08:36,6496,::1:5353,N/A,NONE,nvcontainer.exe
2025-03-25 01:08:36,10664,127.0.0.1:49300,127.0.0.1:49301,ESTABLISHED,python.exe
2025-03-25 01:08:36,0,192.168.1.14:49269,8.8.8.8:53,TIME_WAIT,N/A
2025-03-25 01:08:36,10784,127.0.0.1:10011,N/A,NONE,nvcontainer.exe
2025-03-25 01:08:36,5956,127.0.0.1:49302,127.0.0.1:49299,ESTABLISHED,python.exe
2025-03-25 01:08:36,2408,:::7680,N/A,LISTEN,svchost.exe
2025-03-25 01:08:36,6496,127.0.0.1:65001,N/A,LISTEN,nvcontainer.exe
2025-03-25 01:08:36,1968,:::135,N/A,LISTEN,svchost.exe
2025-03-25 01:08:36,4300,127.0.0.1:1900,N/A,NONE,svchost.exe
2025-03-25 01:08:36,0,127.0.0.1:49274,127.0.0.1:49275,TIME_WAIT,N/A
2025-03-25 01:08:36,1500,0.0.0.0:49665,N/A,LISTEN,wininit.exe
2025-03-25 01:08:36,6820,127.0.0.1:49702,127.0.0.1:49701,ESTABLISHED,Tomcat9.exe
2025-03-25 01:08:36,27784,192.168.1.14:49180,40.79.150.120:443,ESTABLISHED,Code.exe
2025-03-25 01:08:36,19512,0.0.0.0:65434,N/A,LISTEN,java.exe
2025-03-25 01:08:36,6152,0.0.0.0:49699,N/A,LISTEN,GlideXService.exe
2025-03-25 01:08:36,3064,0.0.0.0:5353,N/A,NONE,svchost.exe
2025-03-25 01:08:36,1672,:::49664,N/A,LISTEN,lsass.exe
2025-03-25 01:08:36,10664,127.0.0.1:49299,127.0.0.1:49302,ESTABLISHED,python.exe
2025-03-25 01:08:36,6496,:::57418,N/A,NONE,nvcontainer.exe
2025-03-25 01:08:36,7992,127.0.0.1:49696,127.0.0.1:49676,ESTABLISHED,niDiscSvc.exe
2025-03-25 01:08:36,9092,0.0.0.0:2343,N/A,NONE,lkads.exe
2025-03-25 01:08:36,4,:::445,N/A,LISTEN,System
2025-03-25 01:08:36,1616,0.0.0.0:49681,N/A,LISTEN,services.exe
2025-03-25 01:08:36,11816,192.168.1.14:65321,35.186.224.45:443,ESTABLISHED,Discord.exe
